DATASET,Index,WellID,Well Name,Loop,Channel,fps,version,HROI Change Intensity,Harmonic Intensity,Heart size,Intensity/Harmonic Intensity (top 5 %),Movement detection max,SNR,SNR Top 5%,Signal Intensity Top 5%,Signal intensity,Signal regional prominence,Stop frame,empty frames,Heartrate (BPM),ground truth,error
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,84,WE00084,G012,LO001,CO6,24,v1.3.1(feb22-region),647.2982408,3426.732756,10914,1914.430542,8241,0.722695372,0.990617044,6560242,575142,0.983324171,240,0,228,228.4,0.4
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,91,WE00020,B005,LO002,CO6,13,v1.3.1(feb22-region),647.9362517,10137.27348,7310,48.09026771,5931,0.343575954,0.509816852,487504,81066,0.833926129,130,0,174,171,3
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,155,WE00085,H012,LO002,CO6,13,v1.3.1(feb22-region),648.1301734,97781.63461,4325,3.056692148,7955,0.344645233,0.523768275,298888,65309,0.850867052,130,0,180,183.9,3.9
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,38,WE00038,D011,LO001,CO6,24,v1.3.1(feb22-region),649.1015625,4076.622359,3712,283.5174604,5207,0.541850112,0.737499954,1155794,228706,0.96875,240,0,228,225.4,2.6
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,51,WE00051,E003,LO001,CO6,24,v1.3.1(feb22-region),649.3865979,9933.641356,5238,199.2301366,5521,0.594814812,0.807765551,1979081,316941,0.989881634,240,0,162,160.7,1.3
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,89,WE00089,H008,LO001,CO6,24,v1.3.1(feb22-region),650.2664244,7958.061392,10457,299.8047185,14057,0.463437232,0.620225058,2385864,264942,0.960218036,240,0,162,160,2
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,8,WE00020,B005,LO001,CO6,13,v1.3.1(feb22-region),653.1639081,17225.48237,6223,23.09565847,5871,0.392831872,0.587670454,397834,77593,0.893459746,130,0,174,173,1
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,89,WE00091,H006,LO001,CO6,13,v1.3.1(feb22-region),657.4749026,8023.912399,4363,84.15232044,5183,0.506381368,0.798779541,675231,112985,0.943616777,130,0,162,162.2,0.2
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,5,WE00005,A005,LO001,CO6,24,v1.3.1(feb22-region),658.0770473,274987.7615,6191,11.69911686,8184,0.559850209,0.733135156,3217114,448381,0.958003554,240,0,150,148.5,1.5
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,36,WE00036,C012,LO001,CO6,24,v1.3.1(feb22-region),661.0048514,9589.517911,6596,68.12624348,4363,0.381686229,0.7134625,653298,110520,0.741206792,240,0,258,256.6,1.4
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,2,WE00002,A002,LO001,CO6,24,v1.3.1(feb22-region),661.0193764,6429.856046,7793,329.3337314,5350,0.699425242,0.980257308,2117568,311944,0.974335943,240,0,216,215.7,0.3
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,41,WE00041,D008,LO001,CO6,24,v1.3.1(feb22-region),661.3398693,2283565.119,2601,3.444012973,8372,0.60819122,0.840908762,7864628,1099120,0.92733564,240,0,90,89.6,0.4
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,44,WE00044,D005,LO001,CO6,24,v1.3.1(feb22-region),662.079418,161789.6866,6598,24.89344978,6327,0.467742124,0.652400452,4027503,711620,0.832525008,240,0,102,103.8,1.8
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,18,WE00018,B007,LO001,CO6,24,v1.3.1(feb22-region),662.1663594,356071.6012,8680,21.06232308,9997,0.459086206,0.620673316,7499695,939446,0.866013825,240,0,90,87.9,2.1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,73,WE00073,G001,LO001,CO6,24,v1.3.1(feb22-region),663.0796538,4557.331491,10282,873.0233395,6630,0.58549508,0.912903063,3978657,345202,0.95642871,240,0,240,239,1
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,7,WE00007,A007,LO001,CO6,24,v1.3.1(feb22-region),665.5981702,7192.144988,6886,86.94891849,6049,0.40943152,0.591162297,625349,126847,0.951060122,240,0,246,244.2,1.8
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,48,WE00060,E012,LO001,CO6,13,v1.3.1(feb22-region),665.6628705,77186.60749,5971,20.49096653,6877,0.59078886,0.794313924,1581628,316239,0.957628538,130,0,102,101,1
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,107,WE00037,D012,LO002,CO6,13,v1.3.1(feb22-region),665.948002,5215.838608,7808,160.4327651,7738,0.526096176,0.843625699,836791,120882,0.922771516,130,0,168,169,1
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,37,WE00037,D012,LO001,CO6,13,v1.3.1(feb22-region),669.9398654,24774.3383,9063,16.07988498,13246,0.319414569,0.493653422,398369,72019,0.812203465,130,0,174,168.5,5.5
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,91,WE00091,H006,LO001,CO6,24,v1.3.1(feb22-region),670.9141005,152613.6654,6787,16.18276546,7639,0.503618261,0.692198728,2469711,412862,0.9239723,240,0,138,135.6,2.4
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,42,WE00042,D007,LO001,CO6,24,v1.3.1(feb22-region),671.7034116,5137.328034,5071,348.6512084,5728,0.785762537,0.960836543,1791136,356100,0.998225202,240,0,174,174.3,0.3
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,81,WE00081,G009,LO001,CO6,24,v1.3.1(feb22-region),671.7147956,54583.96537,6164,172.4350692,4302,0.361336792,0.468569307,9412190,658219,0.830791694,240,0,150,152.9,2.9
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,7,WE00007,A007,LO001,CO6,24,v1.3.1(feb22-region),671.7695442,1168224.149,6626,10.85845175,5982,0.599175868,0.87561392,12685106,1360613,0.917144582,240,0,96,95.1,0.9
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,59,WE00072,F001,LO001,CO6,13,v1.3.1(feb22-region),673.3856275,6192.411703,6916,161.5996182,11775,0.497992092,0.79790544,1000691,151384,0.85858878,130,0,162,161,1
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,4,WE00004,A004,LO001,CO6,24,v1.3.1(feb22-region),675.9257042,224259.4099,2840,13.29374676,10652,0.381691444,0.547609569,2981248,563670,0.851408451,240,0,90,87.9,2.1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,69,WE00069,F004,LO001,CO6,24,v1.3.1(feb22-region),677.5905594,2690.559911,7669,556.1866757,6784,0.556548907,0.744380727,1496454,227799,0.987742861,240,0,234,231.7,2.3
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,3,WE00015,B010,LO001,CO6,13,v1.3.1(feb22-region),678.1047466,3721.660977,6826,696.1795732,9206,0.552557352,0.895897668,2590944,229781,0.965719309,130,0,162,162.2,0.2
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,25,WE00025,C001,LO001,CO6,24,v1.3.1(feb22-region),681.0409644,4077.919244,12816,490.9136457,82495,0.657813839,0.948703449,2001906,278496,0.980181024,216,0,227,227.4,0.4
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,49,WE00049,E001,LO001,CO6,24,v1.3.1(feb22-region),683.8922562,7928.136598,9569,382.7461236,11737,0.635359036,0.917286343,3034464,367016,0.970007315,240,0,234,233.7,0.3
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,59,WE00059,E011,LO001,CO6,24,v1.3.1(feb22-region),685.0762137,673511.108,5747,4.674084588,6996,0.731834892,0.950681008,3148048,702952,0.939620672,240,0,126,125.8,0.2
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,33,WE00033,C009,LO001,CO6,24,v1.3.1(feb22-region),686.4800075,10240.86345,5302,101.463531,6042,0.555938235,0.781832769,1039074,175612,0.984911354,240,0,246,245.3,0.7
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,57,WE00057,E009,LO001,CO6,24,v1.3.1(feb22-region),686.9185858,172989.5964,3083,14.08354319,9404,0.638440441,0.841444929,2436306,477218,0.979889718,240,0,150,151.2,1.2
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,28,WE00028,C004,LO001,CO6,24,v1.3.1(feb22-region),691.074632,2653.216584,11684,435.9598055,11585,0.660181549,0.85162166,1156696,237369,0.986391647,240,0,240,239,1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,72,WE00072,F001,LO001,CO6,24,v1.3.1(feb22-region),692.056293,2912.198961,6253,286.3757416,11646,0.752634187,0.957540872,833983,201629,0.997121382,240,0,234,233.8,0.2
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,80,WE00080,G008,LO001,CO6,24,v1.3.1(feb22-region),692.2563692,55487.36393,8125,119.0389174,7107,0.409847548,0.550968847,6605156,951003,0.903261538,240,0,102,104.6,2.6
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,34,WE00046,D003,LO001,CO6,13,v1.3.1(feb22-region),694.3794176,8965.895642,4499,133.3365745,5722,0.340918903,0.544256672,1195482,133440,0.855967993,130,0,174,171,3
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,63,WE00063,F010,LO001,CO6,24,v1.3.1(feb22-region),696.3066242,5024.302991,3457,95.11724517,4363,0.344386053,0.442806955,477898,106547,0.577379231,240,0,252,255.6,3.6
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,61,WE00073,G001,LO001,CO6,13,v1.3.1(feb22-region),696.4151184,4357.274443,5490,283.8561361,8545,0.54182155,0.877248719,1236839,131356,0.929508197,130,0,180,175,5
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,76,WE00076,G004,LO001,CO6,24,v1.3.1(feb22-region),697.5794651,4204.1569,11590,1337.951278,8489,0.396444842,0.543789064,5624957,383522,0.909577222,240,0,234,236.9,2.9
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,114,WE00044,D005,LO002,CO6,13,v1.3.1(feb22-region),698.0645871,82003.9385,5001,30.78702536,6945,0.557512971,0.943063944,2524657,224600,0.909818036,130,0,174,174.1,0.1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,92,WE00092,H005,LO001,CO6,24,v1.3.1(feb22-region),698.7088142,5764.87729,7885,402.4032904,7404,0.631943378,0.923557126,2319806,314605,0.963474952,240,0,228,228.4,0.4
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,85,WE00087,H010,LO001,CO6,13,v1.3.1(feb22-region),699.2794967,64450.84109,4848,12.74295845,7048,0.362897099,0.600364472,821294,105646,0.839521452,130,0,174,177.6,3.6
OMAR_13FPS_171223115056_Ol_SCN5A_OCA2_WT_21C,71,WE00073,G001,LO001,CO6,13,v1.3.1(feb22-region),701.796431,98726.70261,5772,21.87056283,5558,0.702218808,0.9331964,2159209,431709,0.959286209,130,0,102,101.7,0.3
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,20,WE00032,C008,LO001,CO6,13,v1.3.1(feb22-region),702.2141543,549564.7346,5977,6.125183467,6117,0.573450411,0.928813106,3366185,546956,0.894094027,130,0,90,90,0
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,9,WE00009,A009,LO001,CO6,24,v1.3.1(feb22-region),702.289895,10662.33447,7620,223.7679771,7939,0.54672195,0.755859239,2385889,306562,0.938582677,240,0,222,221.1,0.9
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,52,WE00052,E004,LO001,CO6,24,v1.3.1(feb22-region),704.9317177,8600.688141,6107,225.2836787,8169,0.418591535,0.617003724,1937595,215862,0.957262158,240,0,228,229.6,1.6
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,62,WE00062,F011,LO001,CO6,13,v1.3.1(feb22-region),705.9530942,9369.756059,8613,32.89585603,13836,0.57431519,0.785128504,308226,89406,0.983977708,130,0,174,174.1,0.1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,32,WE00032,C008,LO001,CO6,24,v1.3.1(feb22-region),706.4213168,9211.765305,3387,281.8523382,6026,0.700891461,0.91845755,2596358,297826,0.988190139,240,0,222,224.4,2.4
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,61,WE00061,F012,LO001,CO6,24,v1.3.1(feb22-region),707.75546,5137.240841,5815,224.9300335,7076,0.517436444,0.674537859,1155520,232145,0.978847807,240,0,162,160,2
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,104,WE00032,C008,LO002,CO6,13,v1.3.1(feb22-region),708.1446128,439360.8623,5940,8.479283009,5431,0.566478285,0.853525744,3725465,508616,0.914983165,130,0,90,89,1
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,71,WE00071,F002,LO001,CO6,24,v1.3.1(feb22-region),716.4350868,7548.600269,3859,148.7650032,7502,0.635388498,0.886564321,1122968,233267,0.989116351,240,0,162,161.4,0.6
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,57,WE00057,E009,LO001,CO6,13,v1.3.1(feb22-region),717.2972686,7762.887324,7542,253.0314695,10573,0.516517908,0.776266497,1964255,218997,0.94378149,130,0,150,151,1
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,43,WE00043,D006,LO001,CO6,24,v1.3.1(feb22-region),717.8686628,4492.812424,2939,706.6404379,5240,0.754100898,0.955287676,3174803,475732,0.99625723,240,0,156,155.2,0.8
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,86,WE00086,H011,LO001,CO6,24,v1.3.1(feb22-region),720.790224,5278.296785,5401,433.4763952,6866,0.817319188,0.983835243,2288017,464354,0.996296982,240,0,162,162.1,0.1
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,50,WE00062,F011,LO001,CO6,13,v1.3.1(feb22-region),721.3552871,9505.136728,7698,130.038387,5290,0.352247879,0.52818094,1236033,214804,0.599766173,130,0,108,111,3
OMAR_13FPS_170829120919_Ol_GIGYF1_CCDC141_Temp_21C,31,WE00043,D006,LO001,CO6,13,v1.3.1(feb22-region),724.1261991,138518.6634,4691,15.55351583,5183,0.661252037,0.943727583,2154452,405231,0.948411852,130,0,102,103,1
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,50,WE00050,E002,LO001,CO6,24,v1.3.1(feb22-region),725.031393,57740.62925,6339,17.86016217,4594,0.424090365,0.566509161,1031257,168819,0.929168639,240,0,264,261.8,2.2
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,51,WE00051,E003,LO001,CO6,24,v1.3.1(feb22-region),725.5176043,4191.835886,7697,378.6960963,7433,0.48406609,0.654245031,1587432,217674,0.977783552,240,0,240,242.1,2.1
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,22,WE00034,C010,LO001,CO6,13,v1.3.1(feb22-region),725.9210625,2549.50996,2673,819.4107159,8044,0.686438177,0.960292941,2089096,311387,0.962588851,130,0,156,154.7,1.3
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,18,WE00030,C006,LO001,CO6,13,v1.3.1(feb22-region),726.2666323,6282.073697,5817,94.40846375,7263,0.519951609,0.739874657,593081,136150,0.930376483,130,0,150,152,2
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,52,WE00052,E004,LO001,CO6,24,v1.3.1(feb22-region),731.5038536,11716.91181,7266,251.2982297,7983,0.690973389,0.964735168,2944439,505868,0.978805395,240,0,156,155.8,0.2
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,93,WE00093,H004,LO001,CO6,24,v1.3.1(feb22-region),736.650611,10635.3686,8429,343.0670033,8957,0.605481354,0.740822348,3648644,365352,0.995847669,240,0,240,242.1,2.1
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,50,WE00062,F011,LO001,CO6,13,v1.3.1(feb22-region),739.7579993,4744.85996,10876,614.3114865,7659,0.562207162,0.945766468,2914822,247523,0.936465612,130,0,180,152,28
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,42,WE00042,D007,LO001,CO6,24,v1.3.1(feb22-region),742.6029668,375904.0125,6876,22.36972699,5010,0.481897367,0.699452784,8408870,1316897,0.896596859,240,0,102,104.2,2.2
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,44,WE00044,D005,LO001,CO6,24,v1.3.1(feb22-region),753.6108357,7118.636205,8472,136.9166698,6917,0.457459915,0.635631362,974660,169664,0.972143532,240,0,264,261.8,2.2
OMAR_13FPS_170814143625_Ol_SCN5A_NKX2_5_Temp_21C,71,WE00083,G011,LO001,CO6,13,v1.3.1(feb22-region),755.0565899,7312.980872,5425,378.8751781,3745,0.360155482,0.496123501,2770707,326769,0.765714286,130,0,108,106,2
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,45,WE00057,E009,LO001,CO6,13,v1.3.1(feb22-region),760.9643178,3891.50681,4456,402.5608471,8228,0.678734633,0.924941928,1566568,221490,0.978680431,130,0,150,145,5
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,47,WE00047,D002,LO001,CO6,24,v1.3.1(feb22-region),761.8034507,11049.94452,14200,181.3385555,12240,0.373488983,0.571651621,2003781,264391,0.566478873,240,0,258,256.3,1.7
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,5,WE00005,A005,LO001,CO6,24,v1.3.1(feb22-region),763.2792112,10973.33558,4767,288.9844866,7865,0.717607602,0.924765968,3171124,397181,0.990769876,240,0,222,223.5,1.5
F2_24FPS_210719155352_OlE_HR_IPF2_2x_BQ_21C,45,WE00045,D004,LO001,CO6,24,v1.3.1(feb22-region),768.10199,1083671.198,4422,5.51500144,5333,0.645101691,0.9418954,5976448,1215211,0.825644505,240,0,102,101.9,0.1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,61,WE00061,F012,LO001,CO6,24,v1.3.1(feb22-region),769.1775241,4299.348493,5695,408.1766502,8990,0.715615368,0.949778941,1754894,295485,0.983494293,240,0,228,228.4,0.4
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,93,WE00093,H004,LO001,CO6,24,v1.3.1(feb22-region),769.3736679,15265.68171,7413,247.7592399,8195,0.404436621,0.516468147,3782214,505943,0.903547821,240,0,162,160,2
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,44,WE00044,D005,LO001,CO6,24,v1.3.1(feb22-region),771.2257071,4235.867481,9087,289.8118163,6965,0.723601641,0.967801427,1227604,240830,0.991196214,240,0,252,251.2,0.8
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,32,WE00032,C008,LO001,CO6,24,v1.3.1(feb22-region),772.3103532,12343.12038,8239,262.778018,9939,0.471970268,0.633818926,3243501,454822,0.978395436,240,0,156,158.6,2.6
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,58,WE00058,E010,LO001,CO6,24,v1.3.1(feb22-region),774.8932121,8079.033302,5937,127.8415766,6444,0.343632639,0.473768704,1032836,161492,0.841502442,240,0,240,236.9,3.1
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,78,WE00078,G006,LO001,CO6,24,v1.3.1(feb22-region),781.0400043,7032.031846,9324,432.0763879,9698,0.48606519,0.626910217,3038375,413907,0.974688975,240,0,162,164.2,2.2
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,132,WE00063,F010,LO002,CO6,13,v1.3.1(feb22-region),785.0788106,6701.911929,6928,109.9346605,9228,0.565853546,0.796317835,736772,164399,0.960306005,130,0,162,164,2
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,53,WE00065,F008,LO001,CO6,13,v1.3.1(feb22-region),788.8173145,5371.69651,5660,133.3712647,5283,0.350313856,0.511534614,716430,131564,0.793286219,130,0,168,171,3
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,62,WE00062,F011,LO001,CO6,24,v1.3.1(feb22-region),788.8461276,3451.256922,2931,990.4090248,5578,0.451060418,0.587478387,3418156,383422,0.950187649,240,0,246,248.3,2.3
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,13,WE00013,B012,LO001,CO6,24,v1.3.1(feb22-region),789.0114061,3552.060092,10170,1452.260974,9187,0.610312338,0.855979672,5158518,436028,0.983480826,240,0,252,253.4,1.4
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,16,WE00028,C004,LO001,CO6,13,v1.3.1(feb22-region),789.679976,285505.8348,6662,4.214926457,6054,0.457542838,0.758459174,1203386,205869,0.604773341,130,0,90,178,88
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,80,WE00080,G008,LO001,CO6,24,v1.3.1(feb22-region),790.187586,10157.67297,6541,394.4992491,5134,0.646768492,0.885293235,4007194,577075,0.974927381,240,0,174,173.1,0.9
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,25,WE00025,C001,LO001,CO6,24,v1.3.1(feb22-region),790.7511385,7647.687435,3733,871.1977046,5988,0.631016989,0.831918931,6662648,533189,0.986605947,240,0,234,235.9,1.9
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,18,WE00018,B007,LO001,CO6,24,v1.3.1(feb22-region),791.3153846,20737.78632,1430,178.1208571,3858,0.715955079,0.898493224,3693832,504638,0.984615385,240,0,246,245.7,0.3
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,31,WE00031,C007,LO001,CO6,24,v1.3.1(feb22-region),801.7016093,5148.070878,6773,482.7046186,9318,0.355473058,0.447806638,2484998,270472,0.726708992,240,0,228,230.6,2.6
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,73,WE00073,G001,LO001,CO6,13,v1.3.1(feb22-region),802.7826759,8548.011021,2586,23.99475851,7650,0.247797621,0.317406134,205107,67790,0.438128384,130,0,168,169.8,1.8
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,106,WE00036,C012,LO002,CO6,13,v1.3.1(feb22-region),803.968402,18217.83728,3861,43.57235033,11023,0.656133486,0.910810795,793794,154099,0.957523958,130,0,174,172.6,1.4
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,27,WE00027,C003,LO001,CO6,24,v1.3.1(feb22-region),806.23949,11059.05582,8706,336.4207767,8926,0.725781452,0.925881307,3720496,453509,0.994601424,240,0,234,233.7,0.3
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,94,WE00096,H001,LO001,CO6,13,v1.3.1(feb22-region),812.9570634,6152.959995,5217,197.0565943,7461,0.215442959,0.29568266,1212481,200977,0.304581177,130,0,150,152,2
OMAR_13FPS_171223125746_Ol_SCN5A_OCA2_WT_28C,58,WE00058,E010,LO001,CO6,13,v1.3.1(feb22-region),814.3049497,6817.693964,5273,62.52639895,6525,0.559457391,0.768907368,426286,121593,0.964536317,130,0,174,174.1,0.1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,42,WE00042,D007,LO001,CO6,24,v1.3.1(feb22-region),814.3896541,5406.641876,6534,227.3042345,6829,0.624637292,0.862554872,1228953,221999,0.988368534,240,0,252,250.4,1.6
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,47,WE00047,D002,LO001,CO6,24,v1.3.1(feb22-region),814.5300777,4648.280446,10423,488.0303983,7855,0.678590277,0.95606637,2268502,359390,0.96603665,240,0,240,240,0
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,77,WE00077,G005,LO001,CO6,24,v1.3.1(feb22-region),816.4956427,3473.133631,5508,1464.228406,8672,0.676595651,0.885845836,5085461,524751,0.992193174,240,0,210,211,1
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,65,WE00065,F008,LO001,CO6,24,v1.3.1(feb22-region),819.8439741,5764.965893,8505,106.8540184,8586,0.336146853,0.450792345,616010,129046,0.675132275,240,0,288,285.5,2.5
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,148,WE00078,G006,LO002,CO6,13,v1.3.1(feb22-region),820.5785088,5619.927826,6840,291.0349021,7280,0.508088681,0.728186097,1635595,225861,0.948684211,130,0,162,162.2,0.2
F2_24FPS_210719170353_OlE_HR_IPF2_2x_BQ_28C,36,WE00036,C012,LO001,CO6,24,v1.3.1(feb22-region),821.7274386,10709.32774,18084,668.0223567,9783,0.672636714,0.96605362,7154070,930137,0.939283344,240,0,180,179.2,0.8
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,56,WE00070,F003,LO001,CO6,13,v1.3.1(feb22-region),822.5648655,5186.835637,8032,357.4672919,9771,0.63497653,0.938902185,1854124,222914,0.977216135,130,0,162,162.2,0.2
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,56,WE00056,E008,LO001,CO6,24,v1.3.1(feb22-region),823.6204624,5250.631504,10165,361.3101984,8749,0.582780875,0.775335913,1897107,295056,0.989670438,240,0,258,259.6,1.6
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,48,WE00048,D001,LO001,CO6,24,v1.3.1(feb22-region),828.2840467,4440.11879,5397,268.3209664,7036,0.756464001,0.930430901,1191377,273439,0.996479526,240,0,258,259.6,1.6
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,144,WE00074,G002,LO002,CO6,13,v1.3.1(feb22-region),830.684072,4147.36679,4558,306.6235783,6479,0.70031437,0.947540194,1271680,242135,0.955901711,130,0,162,162.5,0.5
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,16,WE00016,B009,LO001,CO6,24,v1.3.1(feb22-region),832.860557,7560.697351,5314,387.0087691,8071,0.773123342,0.970742612,2926056,474380,0.986450884,240,0,234,233.8,0.2
OMAR_13FPS_170814153204_Ol_SCN5A_NKX2_5_Temp_28C,52,WE00064,F009,LO001,CO6,13,v1.3.1(feb22-region),841.0052032,5525.553927,7111,115.5614164,9893,0.360713052,0.494008244,638541,120016,0.869638588,130,0,168,163,5
OMAR_13FPS_170829142203_Ol_GIGYF1_CCDC141_Temp_28C,104,WE00034,C010,LO002,CO6,13,v1.3.1(feb22-region),841.1891062,83558.14785,6187,20.68019816,6197,0.648159325,0.939465421,1727999,233966,0.951026346,130,0,174,174,0
RANDOM_24FPS_210601190528_OlE_HR_IPF2_35C,82,WE00082,G010,LO001,CO6,24,v1.3.1(feb22-region),846.0677038,4112.197671,11506,854.5648298,8514,0.58616015,0.780112609,3514140,364991,0.985398922,240,0,276,278.1,2.1
F2_24FPS_210719181906_OlE_HR_IPF2_2x_BQ_35C,11,WE00011,A011,LO001,CO6,24,v1.3.1(feb22-region),846.2714554,5492.285761,5861,784.8947065,8471,0.613074473,0.835961578,4310866,457618,0.986521071,240,0,228,229.4,1.4
OMAR_13FPS_170908144200_Ol_UFSP1_VEPH1_Temp_28C,24,WE00036,C012,LO001,CO6,13,v1.3.1(feb22-region),849.0470305,31183.09415,6230,42.10550039,9291,0.638534272,0.884112421,1312980,175162,0.978972713,130,0,174,174.7,0.7
